Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,13,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400188394.374	,2.860,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292,111608,0.027,0.021,1.235,0.956,0.008,0.006,0.001,0.001,0.005,0.000
0,4294967295,14,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400188397.254	,5.380,0.140000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843,8717,0.008,0.002,4.788,0.989,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,15,46,ascend_quant,ascend_quant,static,AI_CORE,1789891400188402.654	,6.280,0.120000,21,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499,94469,0.016,0.006,2.234,0.894,0.052,0.021,0.082,0.033,0.009,0.000
0,4294967295,17,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188540.257	,4.060,131.220000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.274,41257,0.022,0.007,2.367,0.723,0.001,0.0,0.439,0.134,0.016,0.000
0,4294967295,18,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188544.337	,3.940,0.000000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935,36984,0.022,0.007,2.276,0.775,0.001,0.0,0.275,0.094,0.016,0.000
0,4294967295,19,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188548.297	,3.980,0.060000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.084,38859,0.022,0.007,2.385,0.773,0.001,0.0,0.293,0.095,0.017,0.000
0,4294967295,21,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188594.258	,3.880,42.020000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.003,37842,0.022,0.007,2.302,0.766,0.001,0.0,0.33,0.11,0.018,0.000
0,4294967295,22,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891400188598.178	,3.900,0.120000,7,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937,37000,0.022,0.007,2.291,0.78,0.001,0.0,0.253,0.086,0.018,0.000
0,4294967295,24,46,ascend_amax,ascend_amax,static,AI_CORE,1789891400188691.340	,2.940,89.100000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226,105902,0.027,0.022,1.17,0.954,0.007,0.006,0.001,0.001,0.005,0.000
0,4294967295,25,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891400188694.300	,5.080,0.060000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553,8195,0.008,0.002,4.501,0.989,0.001,0.0,0.001,0.0,0.0,0.000
