rows,dtype,format,vector,threads,trial,kernel_ms
1024,1,0,8,256,0,0.0026624
1024,1,0,4,512,0,0.00264192
1024,1,0,8,512,0,0.0025088
1024,1,0,1,256,1,0.00414144
1024,1,0,4,512,1,0.00264704
1024,1,0,8,512,1,0.0025088
1024,1,0,4,256,1,0.00264704
1024,1,0,8,256,1,0.00266752
1024,1,0,4,128,1,0.00260096
1024,1,0,8,128,1,0.00252416
1024,1,0,1,256,2,0.00413696
1024,1,0,4,128,2,0.00259584
1024,1,0,8,128,2,0.00252928
1024,1,0,4,256,2,0.00264688
1024,1,0,8,256,2,0.00267776
1024,1,0,4,512,2,0.00264704
1024,1,0,8,512,2,0.0025088
1024,1,1,1,256,0,0.00385536
1024,1,1,4,128,0,0.00266752
1024,1,1,8,128,0,0.00252928
1024,1,1,4,256,0,0.0027136
1024,1,1,8,256,0,0.00284624
1024,1,1,4,512,0,0.00272848
1024,1,1,8,512,0,0.00257984
1024,1,1,1,256,1,0.00385536
1024,1,1,4,512,1,0.00272384
1024,1,1,8,512,1,0.00257536
1024,1,1,4,256,1,0.0027136
1024,1,1,8,256,1,0.00283648
1024,1,1,4,128,1,0.0026624
1024,1,1,8,128,1,0.00252928
1024,1,1,1,256,2,0.0038456
1024,1,1,4,128,2,0.00266752
1024,1,1,8,128,2,0.0025344
1024,1,1,4,256,2,0.0027136
1024,1,1,8,256,2,0.0028416
1024,1,1,4,512,2,0.00272384
1024,1,1,8,512,2,0.00257536
1024,2,0,1,256,0,0.00421872
1024,2,0,4,128,0,0.00260608
1024,2,0,8,128,0,0.00251936
1024,2,0,4,256,0,0.00264192
1024,2,0,8,256,0,0.00266752
1024,2,0,4,512,0,0.00264704
1024,2,0,8,512,0,0.0025088
1024,2,0,1,256,1,0.00420864
1024,2,0,4,512,1,0.00264192
1024,2,0,8,512,1,0.00250864
1024,2,0,4,256,1,0.00265728
1024,2,0,8,256,1,0.00265728
1024,2,0,4,128,1,0.00259584
1024,2,0,8,128,1,0.00251904
1024,2,0,1,256,2,0.00420912
1024,2,0,4,128,2,0.00259584
1024,2,0,8,128,2,0.00252928
1024,2,0,4,256,2,0.00264704
1024,2,0,8,256,2,0.0026624
1024,2,0,4,512,2,0.00264704
1024,2,0,8,512,2,0.00251904
1024,2,1,1,256,0,0.00386048
1024,2,1,4,128,0,0.0026624
1024,2,1,8,128,0,0.00253952
1024,2,1,4,256,0,0.00272384
1024,2,1,8,256,0,0.0028416
1024,2,1,4,512,0,0.00272896
1024,2,1,8,512,0,0.00257024
1024,2,1,1,256,1,0.00386032
1024,2,1,4,512,1,0.00272384
1024,2,1,8,512,1,0.00258048
1024,2,1,4,256,1,0.00270848
1024,2,1,8,256,1,0.00284672
1024,2,1,4,128,1,0.00266752
1024,2,1,8,128,1,0.00253952
1024,2,1,1,256,2,0.0038656
1024,2,1,4,128,2,0.00266752
1024,2,1,8,128,2,0.0025344
1024,2,1,4,256,2,0.0027136
1024,2,1,8,256,2,0.00283648
1024,2,1,4,512,2,0.00272384
1024,2,1,8,512,2,0.00257536
32768,0,0,1,256,0,0.18985
32768,0,0,4,128,0,0.183526
32768,0,0,8,128,0,0.183962
32768,0,0,4,256,0,0.183936
32768,0,0,8,256,0,0.183706
32768,0,0,4,512,0,0.183834
32768,0,0,8,512,0,0.183347
32768,0,0,1,256,1,0.189824
32768,0,0,4,512,1,0.183834
32768,0,0,8,512,1,0.18345
32768,0,0,4,256,1,0.184293
32768,0,0,8,256,1,0.183807
32768,0,0,4,128,1,0.183731
32768,0,0,8,128,1,0.184345
32768,0,0,1,256,2,0.191411
32768,0,0,4,128,2,0.183782
32768,0,0,8,128,2,0.184218
32768,0,0,4,256,2,0.184166
32768,0,0,8,256,2,0.183731
32768,0,0,4,512,2,0.184141
32768,0,0,8,512,2,0.183552
32768,0,1,1,256,0,0.168909
32768,0,1,4,128,0,0.169037
32768,0,1,8,128,0,0.169165
32768,0,1,4,256,0,0.16896
32768,0,1,8,256,0,0.169037
32768,0,1,4,512,0,0.16896
32768,0,1,8,512,0,0.168576
32768,0,1,1,256,1,0.168832
32768,0,1,4,512,1,0.16896
32768,0,1,8,512,1,0.168526
32768,0,1,4,256,1,0.16896
32768,0,1,8,256,1,0.16896
32768,0,1,4,128,1,0.16919
32768,0,1,8,128,1,0.169062
32768,0,1,1,256,2,0.168858
32768,0,1,4,128,2,0.169088
32768,0,1,8,128,2,0.169139
32768,0,1,4,256,2,0.169037
32768,0,1,8,256,2,0.169037
32768,0,1,4,512,2,0.168932
32768,0,1,8,512,2,0.168525
32768,1,0,1,256,0,0.137958
32768,1,0,4,128,0,0.109568
32768,1,0,8,128,0,0.109902
32768,1,0,4,256,0,0.109491
32768,1,0,8,256,0,0.109773
32768,1,0,4,512,0,0.109312
32768,1,0,8,512,0,0.10944
32768,1,0,1,256,1,0.137933
32768,1,0,4,512,1,0.109286
32768,1,0,8,512,1,0.10944
32768,1,0,4,256,1,0.109363
32768,1,0,8,256,1,0.109696
32768,1,0,4,128,1,0.109389
32768,1,0,8,128,1,0.109901
32768,1,0,1,256,2,0.137882
32768,1,0,4,128,2,0.109466
32768,1,0,8,128,2,0.110054
32768,1,0,4,256,2,0.109491
32768,1,0,8,256,2,0.109747
32768,1,0,4,512,2,0.109312
32768,1,0,8,512,2,0.10944
32768,1,1,1,256,0,0.104909
32768,1,1,4,128,0,0.0934144
32768,1,1,8,128,0,0.093824
32768,1,1,4,256,0,0.0934144
32768,1,1,8,256,0,0.0937728
32768,1,1,4,512,0,0.0933864
32768,1,1,8,512,0,0.0937192
32768,1,1,1,256,1,0.104781
32768,1,1,4,512,1,0.0932856
32768,1,1,8,512,1,0.0936192
32768,1,1,4,256,1,0.09344
32768,1,1,8,256,1,0.0938496
32768,1,1,4,128,1,0.0935432
32768,1,1,8,128,1,0.0936696
32768,1,1,1,256,2,0.104806
32768,1,1,4,128,2,0.0935424
32768,1,1,8,128,2,0.0937216
32768,1,1,4,256,2,0.0934912
32768,1,1,8,256,2,0.0938752
32768,1,1,4,512,2,0.093312
32768,1,1,8,512,2,0.0936192
32768,2,0,1,256,0,0.138547
32768,2,0,4,128,0,0.109338
32768,2,0,8,128,0,0.109773
32768,2,0,4,256,0,0.10944
