Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,13,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405265255.579	,3.700,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541,133164,0.166,0.108,1.238,0.803,0.149,0.097,0.001,0.001,0.005,0.000
0,4294967295,14,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405265259.299	,5.320,0.050000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794,8629,0.008,0.002,4.735,0.988,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,15,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405265264.659	,154.643,0.180000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.763,8965137,0.016,0.0,102.991,0.993,0.383,0.004,0.333,0.003,0.0,0.000
0,4294967295,17,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405265521.684	,71.341,102.357000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.055,5275154,0.022,0.0,57.241,0.938,0.001,0.0,0.669,0.011,0.0,0.000
0,4294967295,18,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405265593.045	,64.302,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.718,4900392,0.022,0.0,56.291,0.992,0.001,0.0,0.361,0.006,0.0,0.000
0,4294967295,19,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405265657.367	,64.241,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.639,4893604,0.022,0.0,56.214,0.992,0.001,0.0,0.361,0.006,0.0,0.000
0,4294967295,21,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405265753.449	,64.281,32.009000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.708,4899566,0.022,0.0,56.283,0.993,0.001,0.0,0.361,0.006,0.0,0.000
0,4294967295,22,46,ascend_dequant,ascend_dequant,static,AI_CORE,1789891405265817.750	,64.201,0.000000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.708,4899594,0.022,0.0,56.284,0.993,0.001,0.0,0.361,0.006,0.0,0.000
0,4294967295,24,46,ascend_amax,ascend_amax,static,AI_CORE,1789891405266121.436	,3.840,239.549000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631,140952,0.167,0.102,1.306,0.801,0.183,0.112,0.001,0.001,0.005,0.000
0,4294967295,25,46,ascend_max_finish,ascend_max_finish,static,AI_CORE,1789891405266125.296	,5.540,0.000000,1,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022,9039,0.008,0.002,4.974,0.99,0.001,0.0,0.001,0.0,0.0,0.000
0,4294967295,26,46,ascend_quant,ascend_quant,static,AI_CORE,1789891405266137.256	,154.323,6.460000,48,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.387,8932675,0.016,0.0,102.7,0.993,0.286,0.003,0.344,0.003,0.0,0.000
