rows,dtype,format,vector,threads,trial,kernel_ms
1024,1,0,4,256,0,0.0296789
1024,1,0,8,256,0,0.0333033
1024,1,0,2,512,0,0.0292029
1024,1,0,4,512,0,0.0266914
1024,1,0,8,512,0,0.0299407
1024,1,0,1,256,1,0.0393792
1024,1,0,2,512,1,0.0292239
1024,1,0,4,512,1,0.0267105
1024,1,0,8,512,1,0.029928
1024,1,0,2,256,1,0.0303506
1024,1,0,4,256,1,0.0296765
1024,1,0,8,256,1,0.0339667
1024,1,0,2,128,1,0.0300187
1024,1,0,4,128,1,0.0296015
1024,1,0,8,128,1,0.0367622
1024,1,0,1,256,2,0.0393714
1024,1,0,2,128,2,0.0300168
1024,1,0,4,128,2,0.029609
1024,1,0,8,128,2,0.0366571
1024,1,0,2,256,2,0.0303671
1024,1,0,4,256,2,0.0296737
1024,1,0,8,256,2,0.0337483
1024,1,0,2,512,2,0.0291765
1024,1,0,4,512,2,0.0267226
1024,1,0,8,512,2,0.0299191
1024,1,1,1,256,0,1.25541
1024,1,1,2,128,0,0.833139
1024,1,1,4,128,0,0.623926
1024,1,1,8,128,0,0.561196
1024,1,1,2,256,0,0.873352
1024,1,1,4,256,0,0.627266
1024,1,1,8,256,0,0.559176
1024,1,1,2,512,0,0.819868
1024,1,1,4,512,0,0.598122
1024,1,1,8,512,0,0.552788
1024,1,1,1,256,1,1.25541
1024,1,1,2,512,1,0.819829
1024,1,1,4,512,1,0.598191
1024,1,1,8,512,1,0.552781
1024,1,1,2,256,1,0.873332
1024,1,1,4,256,1,0.627078
1024,1,1,8,256,1,0.559682
1024,1,1,2,128,1,0.832982
1024,1,1,4,128,1,0.625288
1024,1,1,8,128,1,0.561196
1024,1,1,1,256,2,1.25538
1024,1,1,2,128,2,0.832972
1024,1,1,4,128,2,0.625136
1024,1,1,8,128,2,0.561239
1024,1,1,2,256,2,0.873291
1024,1,1,4,256,2,0.627079
1024,1,1,8,256,2,0.560196
1024,1,1,2,512,2,0.819881
1024,1,1,4,512,2,0.598185
1024,1,1,8,512,2,0.552752
32768,0,0,1,256,0,0.972712
32768,0,0,2,128,0,0.610327
32768,0,0,4,128,0,0.455153
32768,0,0,8,128,0,0.405709
32768,0,0,2,256,0,0.614503
32768,0,0,4,256,0,0.463657
32768,0,0,8,256,0,0.410811
32768,0,0,2,512,0,0.616831
32768,0,0,4,512,0,0.464341
32768,0,0,8,512,0,0.41053
32768,0,0,1,256,1,0.972662
32768,0,0,2,512,1,0.616815
32768,0,0,4,512,1,0.464444
32768,0,0,8,512,1,0.410884
32768,0,0,2,256,1,0.61448
32768,0,0,4,256,1,0.463819
32768,0,0,8,256,1,0.410943
32768,0,0,2,128,1,0.610285
32768,0,0,4,128,1,0.455201
32768,0,0,8,128,1,0.405693
32768,0,0,1,256,2,0.972579
32768,0,0,2,128,2,0.610206
32768,0,0,4,128,2,0.455186
32768,0,0,8,128,2,0.405614
32768,0,0,2,256,2,0.614433
32768,0,0,4,256,2,0.463793
32768,0,0,8,256,2,0.41109
32768,0,0,2,512,2,0.616928
32768,0,0,4,512,2,0.464544
32768,0,0,8,512,2,0.41097
32768,0,1,1,256,0,38.8392
32768,0,1,2,128,0,24.6752
32768,0,1,4,128,0,17.4337
32768,0,1,8,128,0,14.0993
32768,0,1,2,256,0,24.6756
32768,0,1,4,256,0,17.4339
32768,0,1,8,256,0,14.1297
32768,0,1,2,512,0,24.6754
32768,0,1,4,512,0,17.4341
32768,0,1,8,512,0,13.9362
32768,0,1,1,256,1,38.8399
32768,0,1,2,512,1,24.98
32768,0,1,4,512,1,17.4342
32768,0,1,8,512,1,13.9388
32768,0,1,2,256,1,24.6756
32768,0,1,4,256,1,17.4341
32768,0,1,8,256,1,14.1297
32768,0,1,2,128,1,24.6756
32768,0,1,4,128,1,17.4338
32768,0,1,8,128,1,14.0993
32768,0,1,1,256,2,38.8392
32768,0,1,2,128,2,24.6753
32768,0,1,4,128,2,17.4332
32768,0,1,8,128,2,14.1021
32768,0,1,2,256,2,24.6752
32768,0,1,4,256,2,17.4341
32768,0,1,8,256,2,14.1303
32768,0,1,2,512,2,24.6757
32768,0,1,4,512,2,17.4337
32768,0,1,8,512,2,13.9336
32768,1,0,1,256,0,0.972901
32768,1,0,2,128,0,0.616073
32768,1,0,4,128,0,0.461326
32768,1,0,8,128,0,0.400707
32768,1,0,2,256,0,0.62001
32768,1,0,4,256,0,0.469674
32768,1,0,8,256,0,0.407358
32768,1,0,2,512,0,0.62283
32768,1,0,4,512,0,0.471167
32768,1,0,8,512,0,0.406624
32768,1,0,1,256,1,0.972811
32768,1,0,2,512,1,0.622811
32768,1,0,4,512,1,0.471001
32768,1,0,8,512,1,0.406451
32768,1,0,2,256,1,0.620019
32768,1,0,4,256,1,0.469532
32768,1,0,8,256,1,0.40736
32768,1,0,2,128,1,0.616093
32768,1,0,4,128,1,0.461194
32768,1,0,8,128,1,0.400687
32768,1,0,1,256,2,0.972852
32768,1,0,2,128,2,0.616129
32768,1,0,4,128,2,0.461423
32768,1,0,8,128,2,0.400817
32768,1,0,2,256,2,0.619997
32768,1,0,4,256,2,0.469583
32768,1,0,8,256,2,0.407504
32768,1,0,2,512,2,0.622915
32768,1,0,4,512,2,0.471048
32768,1,0,8,512,2,0.407098
32768,1,1,1,256,0,38.8411
32768,1,1,2,128,0,24.6733
32768,1,1,4,128,0,17.4496
32768,1,1,8,128,0,13.8751
32768,1,1,2,256,0,24.6734
32768,1,1,4,256,0,17.4495
32768,1,1,8,256,0,13.8715
32768,1,1,2,512,0,24.6729
32768,1,1,4,512,0,17.4508
32768,1,1,8,512,0,13.8717
32768,1,1,1,256,1,38.8412
32768,1,1,2,512,1,24.6723
32768,1,1,4,512,1,17.4502
32768,1,1,8,512,1,13.8715
32768,1,1,2,256,1,24.6729
32768,1,1,4,256,1,17.4493
32768,1,1,8,256,1,13.8706
32768,1,1,2,128,1,24.6742
32768,1,1,4,128,1,17.449
32768,1,1,8,128,1,13.8737
32768,1,1,1,256,2,38.8405
32768,1,1,2,128,2,24.6736
32768,1,1,4,128,2,17.4496
32768,1,1,8,128,2,13.8732
32768,1,1,2,256,2,24.6731
32768,1,1,4,256,2,17.4491
32768,1,1,8,256,2,13.8716
32768,1,1,2,512,2,24.6727
32768,1,1,4,512,2,17.451
32768,1,1,8,512,2,13.8726
