rows,dtype,format,vector,threads,trial,kernel_ms
32,2,1,8,512,2,0.0390574
1024,0,0,1,256,0,0.0296435
1024,0,0,4,128,0,0.0252094
1024,0,0,8,128,0,0.0300689
1024,0,0,4,256,0,0.0246078
1024,0,0,8,256,0,0.0292832
1024,0,0,4,512,0,0.0233161
1024,0,0,8,512,0,0.0266311
1024,0,0,1,256,1,0.0295529
1024,0,0,4,512,1,0.0233207
1024,0,0,8,512,1,0.0266098
1024,0,0,4,256,1,0.0246074
1024,0,0,8,256,1,0.0290738
1024,0,0,4,128,1,0.0252328
1024,0,0,8,128,1,0.030031
1024,0,0,1,256,2,0.0296259
1024,0,0,4,128,2,0.025225
1024,0,0,8,128,2,0.0301096
1024,0,0,4,256,2,0.0245898
1024,0,0,8,256,2,0.0290895
1024,0,0,4,512,2,0.0233019
1024,0,0,8,512,2,0.0265789
1024,0,1,1,256,0,0.0537225
1024,0,1,4,128,0,0.0494559
1024,0,1,8,128,0,0.0553151
1024,0,1,4,256,0,0.0484504
1024,0,1,8,256,0,0.049017
1024,0,1,4,512,0,0.0456121
1024,0,1,8,512,0,0.0495578
1024,0,1,1,256,1,0.053588
1024,0,1,4,512,1,0.045543
1024,0,1,8,512,1,0.0495917
1024,0,1,4,256,1,0.0485054
1024,0,1,8,256,1,0.0490169
1024,0,1,4,128,1,0.0495501
1024,0,1,8,128,1,0.0553263
1024,0,1,1,256,2,0.0536625
1024,0,1,4,128,2,0.0495784
1024,0,1,8,128,2,0.0551637
1024,0,1,4,256,2,0.0484802
1024,0,1,8,256,2,0.0488905
1024,0,1,4,512,2,0.045815
1024,0,1,8,512,2,0.0492488
1024,1,0,1,256,0,0.0279323
1024,1,0,4,128,0,0.0237561
1024,1,0,8,128,0,0.0286469
1024,1,0,4,256,0,0.023857
1024,1,0,8,256,0,0.0274938
1024,1,0,4,512,0,0.0225538
1024,1,0,8,512,0,0.0244278
1024,1,0,1,256,1,0.0278526
1024,1,0,4,512,1,0.0225437
1024,1,0,8,512,1,0.0244237
1024,1,0,4,256,1,0.0238654
1024,1,0,8,256,1,0.0277125
1024,1,0,4,128,1,0.0237595
1024,1,0,8,128,1,0.028611
1024,1,0,1,256,2,0.027951
1024,1,0,4,128,2,0.0237725
1024,1,0,8,128,2,0.0286206
1024,1,0,4,256,2,0.0238669
1024,1,0,8,256,2,0.0276351
1024,1,0,4,512,2,0.0225563
1024,1,0,8,512,2,0.0244504
1024,1,1,1,256,0,0.0519222
1024,1,1,4,128,0,0.0482837
1024,1,1,8,128,0,0.0541048
1024,1,1,4,256,0,0.0480752
1024,1,1,8,256,0,0.0472743
1024,1,1,4,512,0,0.0456883
1024,1,1,8,512,0,0.0471321
1024,1,1,1,256,1,0.0522159
1024,1,1,4,512,1,0.0456991
1024,1,1,8,512,1,0.0472139
1024,1,1,4,256,1,0.0481443
1024,1,1,8,256,1,0.0472126
1024,1,1,4,128,1,0.0480783
1024,1,1,8,128,1,0.0534719
1024,1,1,1,256,2,0.0522264
1024,1,1,4,128,2,0.0481205
1024,1,1,8,128,2,0.053981
1024,1,1,4,256,2,0.0481938
1024,1,1,8,256,2,0.0473136
1024,1,1,4,512,2,0.0456282
1024,1,1,8,512,2,0.0471841
1024,2,0,1,256,0,0.029449
1024,2,0,4,128,0,0.0250734
1024,2,0,8,128,0,0.0301688
1024,2,0,4,256,0,0.0251953
1024,2,0,8,256,0,0.0292522
1024,2,0,4,512,0,0.023837
1024,2,0,8,512,0,0.0256984
1024,2,0,1,256,1,0.0294511
1024,2,0,4,512,1,0.0238251
1024,2,0,8,512,1,0.0257103
1024,2,0,4,256,1,0.0252009
1024,2,0,8,256,1,0.029245
1024,2,0,4,128,1,0.0250862
1024,2,0,8,128,1,0.0301509
1024,2,0,1,256,2,0.0294418
1024,2,0,4,128,2,0.0250753
1024,2,0,8,128,2,0.0301925
1024,2,0,4,256,2,0.0252169
1024,2,0,8,256,2,0.0290011
1024,2,0,4,512,2,0.0238333
1024,2,0,8,512,2,0.0256928
1024,2,1,1,256,0,0.0541462
1024,2,1,4,128,0,0.0494042
1024,2,1,8,128,0,0.0554592
1024,2,1,4,256,0,0.0494846
1024,2,1,8,256,0,0.0499769
1024,2,1,4,512,0,0.0464813
1024,2,1,8,512,0,0.0484702
1024,2,1,1,256,1,0.0534618
1024,2,1,4,512,1,0.0462847
1024,2,1,8,512,1,0.0484478
1024,2,1,4,256,1,0.0497351
1024,2,1,8,256,1,0.0499578
1024,2,1,4,128,1,0.0497687
1024,2,1,8,128,1,0.0552858
1024,2,1,1,256,2,0.0535655
1024,2,1,4,128,2,0.0495285
1024,2,1,8,128,2,0.0553021
1024,2,1,4,256,2,0.0496299
1024,2,1,8,256,2,0.0500818
1024,2,1,4,512,2,0.0463593
1024,2,1,8,512,2,0.0484597
32768,0,0,1,256,0,0.724952
32768,0,0,4,128,0,0.430793
32768,0,0,8,128,0,0.434339
32768,0,0,4,256,0,0.428706
32768,0,0,8,256,0,0.437246
32768,0,0,4,512,0,0.429414
32768,0,0,8,512,0,0.437752
32768,0,0,1,256,1,0.724772
32768,0,0,4,512,1,0.429458
32768,0,0,8,512,1,0.437959
32768,0,0,4,256,1,0.428639
32768,0,0,8,256,1,0.438549
32768,0,0,4,128,1,0.430686
32768,0,0,8,128,1,0.433626
32768,0,0,1,256,2,0.72453
32768,0,0,4,128,2,0.43063
32768,0,0,8,128,2,0.433989
32768,0,0,4,256,2,0.428762
32768,0,0,8,256,2,0.437931
32768,0,0,4,512,2,0.42949
32768,0,0,8,512,2,0.437431
32768,0,1,1,256,0,0.849845
32768,0,1,4,128,0,0.628508
32768,0,1,8,128,0,0.572794
32768,0,1,4,256,0,0.628596
32768,0,1,8,256,0,0.578555
32768,0,1,4,512,0,0.631126
32768,0,1,8,512,0,0.582171
32768,0,1,1,256,1,0.850553
32768,0,1,4,512,1,0.630671
32768,0,1,8,512,1,0.581903
32768,0,1,4,256,1,0.628406
32768,0,1,8,256,1,0.578296
32768,0,1,4,128,1,0.629438
32768,0,1,8,128,1,0.572878
32768,0,1,1,256,2,0.850838
32768,0,1,4,128,2,0.628814
32768,0,1,8,128,2,0.572921
32768,0,1,4,256,2,0.62817
32768,0,1,8,256,2,0.578963
32768,0,1,4,512,2,0.630957
32768,0,1,8,512,2,0.581959
32768,1,0,1,256,0,0.710659
32768,1,0,4,128,0,0.440415
32768,1,0,8,128,0,0.412113
32768,1,0,4,256,0,0.441097
32768,1,0,8,256,0,0.413547
32768,1,0,4,512,0,0.441005
32768,1,0,8,512,0,0.416075
32768,1,0,1,256,1,0.710899
32768,1,0,4,512,1,0.441078
32768,1,0,8,512,1,0.415829
32768,1,0,4,256,1,0.441044
32768,1,0,8,256,1,0.413251
32768,1,0,4,128,1,0.440487
32768,1,0,8,128,1,0.411827
32768,1,0,1,256,2,0.710523
32768,1,0,4,128,2,0.440398
32768,1,0,8,128,2,0.412038
32768,1,0,4,256,2,0.441015
32768,1,0,8,256,2,0.413898
32768,1,0,4,512,2,0.441058
32768,1,0,8,512,2,0.416481
32768,1,1,1,256,0,0.84301
32768,1,1,4,128,0,0.639351
32768,1,1,8,128,0,0.581849
32768,1,1,4,256,0,0.639789
32768,1,1,8,256,0,0.585361
32768,1,1,4,512,0,0.639058
32768,1,1,8,512,0,0.5865
32768,1,1,1,256,1,0.843603
32768,1,1,4,512,1,0.639073
32768,1,1,8,512,1,0.585667
32768,1,1,4,256,1,0.640078
32768,1,1,8,256,1,0.585124
32768,1,1,4,128,1,0.640545
32768,1,1,8,128,1,0.58149
32768,1,1,1,256,2,0.843159
32768,1,1,4,128,2,0.639956
32768,1,1,8,128,2,0.581574
32768,1,1,4,256,2,0.640286
32768,1,1,8,256,2,0.585117
32768,1,1,4,512,2,0.63997
32768,1,1,8,512,2,0.585305
32768,2,0,1,256,0,0.748378
32768,2,0,4,128,0,0.486114
32768,2,0,8,128,0,0.449001
32768,2,0,4,256,0,0.486296
32768,2,0,8,256,0,0.450602
32768,2,0,4,512,0,0.484705
32768,2,0,8,512,0,0.453936
32768,2,0,1,256,1,0.748049
32768,2,0,4,512,1,0.484653
32768,2,0,8,512,1,0.453951
32768,2,0,4,256,1,0.486262
32768,2,0,8,256,1,0.450485
32768,2,0,4,128,1,0.48609
32768,2,0,8,128,1,0.448999
32768,2,0,1,256,2,0.747763
32768,2,0,4,128,2,0.486103
32768,2,0,8,128,2,0.449365
