rows,dtype,format,vector,threads,trial,kernel_ms
1024,0,0,8,512,2,0.0153615
1024,0,1,1,256,0,0.0131591
1024,0,1,4,128,0,0.0101699
1024,0,1,8,128,0,0.0147158
1024,0,1,4,256,0,0.0103147
1024,0,1,8,256,0,0.0148959
1024,0,1,4,512,0,0.0102137
1024,0,1,8,512,0,0.014861
1024,0,1,1,256,1,0.0130979
1024,0,1,4,512,1,0.0102444
1024,0,1,8,512,1,0.0148594
1024,0,1,4,256,1,0.0103297
1024,0,1,8,256,1,0.0148789
1024,0,1,4,128,1,0.0101534
1024,0,1,8,128,1,0.0147153
1024,0,1,1,256,2,0.013137
1024,0,1,4,128,2,0.0101198
1024,0,1,8,128,2,0.0147492
1024,0,1,4,256,2,0.0103115
1024,0,1,8,256,2,0.0148409
1024,0,1,4,512,2,0.0102109
1024,0,1,8,512,2,0.0148443
1024,1,0,1,256,0,0.0186568
1024,1,0,4,128,0,0.00987825
1024,1,0,8,128,0,0.00951183
1024,1,0,4,256,0,0.0100937
1024,1,0,8,256,0,0.00977229
1024,1,0,4,512,0,0.0100953
1024,1,0,8,512,0,0.00974408
1024,1,0,1,256,1,0.0186325
1024,1,0,4,512,1,0.0101054
1024,1,0,8,512,1,0.00973469
1024,1,0,4,256,1,0.010061
1024,1,0,8,256,1,0.00974562
1024,1,0,4,128,1,0.0098566
1024,1,0,8,128,1,0.00956463
1024,1,0,1,256,2,0.0186972
1024,1,0,4,128,2,0.00989271
1024,1,0,8,128,2,0.00953796
1024,1,0,4,256,2,0.0101029
1024,1,0,8,256,2,0.00979596
1024,1,0,4,512,2,0.0101188
1024,1,0,8,512,2,0.00970587
1024,1,1,1,256,0,0.0132261
1024,1,1,4,128,0,0.00991619
1024,1,1,8,128,0,0.00938325
1024,1,1,4,256,0,0.0102176
1024,1,1,8,256,0,0.00963525
1024,1,1,4,512,0,0.0102354
1024,1,1,8,512,0,0.00962958
1024,1,1,1,256,1,0.0132286
1024,1,1,4,512,1,0.0102569
1024,1,1,8,512,1,0.00961533
1024,1,1,4,256,1,0.0102432
1024,1,1,8,256,1,0.00966312
1024,1,1,4,128,1,0.00994285
1024,1,1,8,128,1,0.00933398
1024,1,1,1,256,2,0.0131975
1024,1,1,4,128,2,0.00991833
1024,1,1,8,128,2,0.00932002
1024,1,1,4,256,2,0.010241
1024,1,1,8,256,2,0.00967104
1024,1,1,4,512,2,0.0101854
1024,1,1,8,512,2,0.0096584
1024,2,0,1,256,0,0.0186888
1024,2,0,4,128,0,0.0101503
1024,2,0,8,128,0,0.00981725
1024,2,0,4,256,0,0.0104017
1024,2,0,8,256,0,0.0100674
1024,2,0,4,512,0,0.0104463
1024,2,0,8,512,0,0.0100507
1024,2,0,1,256,1,0.0186958
1024,2,0,4,512,1,0.0104172
1024,2,0,8,512,1,0.01003
1024,2,0,4,256,1,0.0103818
1024,2,0,8,256,1,0.0101135
1024,2,0,4,128,1,0.0101588
1024,2,0,8,128,1,0.00985233
1024,2,0,1,256,2,0.0186348
1024,2,0,4,128,2,0.0101825
1024,2,0,8,128,2,0.00984877
1024,2,0,4,256,2,0.010412
1024,2,0,8,256,2,0.0100588
1024,2,0,4,512,2,0.0104538
1024,2,0,8,512,2,0.0100994
1024,2,1,1,256,0,0.0136054
1024,2,1,4,128,0,0.0102669
1024,2,1,8,128,0,0.00966546
1024,2,1,4,256,0,0.0105703
1024,2,1,8,256,0,0.00996042
1024,2,1,4,512,0,0.0105416
1024,2,1,8,512,0,0.00997594
1024,2,1,1,256,1,0.0136222
1024,2,1,4,512,1,0.0105604
1024,2,1,8,512,1,0.009942
1024,2,1,4,256,1,0.0105913
