rows,dtype,format,vector,threads,trial,kernel_ms
32768,1,0,2,256,0,0.379836
32768,1,0,4,256,0,0.262387
32768,1,0,8,256,0,0.26344
32768,1,0,2,512,0,0.380413
32768,1,0,4,512,0,0.262975
32768,1,0,8,512,0,0.26308
32768,1,0,1,256,1,0.794492
32768,1,0,2,512,1,0.380605
32768,1,0,4,512,1,0.263186
32768,1,0,8,512,1,0.263026
32768,1,0,2,256,1,0.379887
32768,1,0,4,256,1,0.26238
32768,1,0,8,256,1,0.263201
32768,1,0,2,128,1,0.443137
32768,1,0,4,128,1,0.261948
32768,1,0,8,128,1,0.261206
32768,1,0,1,256,2,0.794581
32768,1,0,2,128,2,0.443407
32768,1,0,4,128,2,0.261849
32768,1,0,8,128,2,0.261269
32768,1,0,2,256,2,0.37965
32768,1,0,4,256,2,0.262119
32768,1,0,8,256,2,0.263204
32768,1,0,2,512,2,0.3804
32768,1,0,4,512,2,0.263067
32768,1,0,8,512,2,0.263317
32768,1,1,1,256,0,0.951846
32768,1,1,2,128,0,0.511086
32768,1,1,4,128,0,0.355573
32768,1,1,8,128,0,0.291381
32768,1,1,2,256,0,0.51082
32768,1,1,4,256,0,0.355588
32768,1,1,8,256,0,0.292056
32768,1,1,2,512,0,0.511057
32768,1,1,4,512,0,0.355986
32768,1,1,8,512,0,0.291565
32768,1,1,1,256,1,0.950717
32768,1,1,2,512,1,0.511342
32768,1,1,4,512,1,0.355744
32768,1,1,8,512,1,0.291553
32768,1,1,2,256,1,0.51088
32768,1,1,4,256,1,0.355799
32768,1,1,8,256,1,0.292172
32768,1,1,2,128,1,0.511122
32768,1,1,4,128,1,0.355929
32768,1,1,8,128,1,0.291687
32768,1,1,1,256,2,0.951097
32768,1,1,2,128,2,0.511307
32768,1,1,4,128,2,0.355782
32768,1,1,8,128,2,0.291679
32768,1,1,2,256,2,0.510964
32768,1,1,4,256,2,0.355714
32768,1,1,8,256,2,0.291942
32768,1,1,2,512,2,0.51115
32768,1,1,4,512,2,0.355828
32768,1,1,8,512,2,0.291488
